w0,w1,w2,w3,a0,a1,a2,a3,b0,b1,b2,b3,direction
4.0,404.0,564.0,364.0,0,0,0,0,0,0,0,1,1
4.0,214.0,564.0,554.0,0,0,0,0,0,0,0,1,1
14.0,184.0,554.0,584.0,0,0,1,0,1,0,0,1,2
114.0,184.0,454.0,584.0,0,0,1,0,1,0,0,1,2
154.0,184.0,414.0,584.0,0,0,1,0,1,0,0,1,2
234.0,184.0,334.0,584.0,0,0,1,0,1,0,0,0,2
254.0,184.0,314.0,584.0,0,0,1,0,1,0,0,0,2
564.0,194.0,4.0,574.0,0,0,0,0,1,1,0,0,3
554.0,274.0,14.0,494.0,1,0,0,0,0,1,1,0,0
524.0,274.0,44.0,494.0,1,0,0,0,0,1,1,0,0
514.0,274.0,54.0,494.0,1,0,0,0,0,1,1,0,0
344.0,274.0,224.0,494.0,1,0,0,0,0,1,1,0,0
104.0,274.0,464.0,494.0,0,0,0,0,0,0,1,0,0
34.0,274.0,534.0,494.0,0,0,0,0,0,0,1,0,0
4.0,264.0,564.0,504.0,0,0,0,0,0,0,1,1,1
14.0,4.0,554.0,764.0,0,0,0,0,1,0,0,1,2
114.0,4.0,454.0,764.0,0,0,0,0,1,0,0,1,2
344.0,4.0,224.0,764.0,0,0,0,0,1,0,0,0,2
444.0,4.0,124.0,764.0,0,0,0,0,1,0,0,0,2
504.0,14.0,64.0,754.0,0,0,0,1,1,1,0,0,3
504.0,74.0,64.0,694.0,0,0,0,1,1,1,0,0,3
494.0,764.0,74.0,4.0,0,0,0,0,0,0,1,0,0
444.0,754.0,124.0,14.0,0,1,0,0,0,0,1,1,1
434.0,534.0,134.0,234.0,1,0,0,0,0,0,1,0,0
244.0,534.0,324.0,234.0,1,0,0,0,0,0,1,0,0
4.0,524.0,564.0,244.0,0,0,0,0,0,0,0,1,1
4.0,464.0,564.0,304.0,0,0,0,0,0,0,0,1,1
4.0,434.0,564.0,334.0,0,0,0,0,0,0,0,1,1
4.0,74.0,564.0,694.0,0,0,0,0,0,0,0,1,1
14.0,44.0,554.0,724.0,0,0,1,0,1,0,0,1,2
54.0,44.0,514.0,724.0,0,0,1,0,1,0,0,1,2
74.0,44.0,494.0,724.0,0,0,1,0,1,0,0,1,2
394.0,44.0,174.0,724.0,0,0,0,0,1,0,0,0,2
464.0,54.0,104.0,714.0,0,0,0,1,1,1,0,0,3
464.0,284.0,104.0,484.0,0,0,0,1,0,1,0,0,3
464.0,604.0,104.0,164.0,0,0,0,1,0,1,0,0,3
464.0,714.0,104.0,54.0,0,0,0,0,0,1,0,0,3
454.0,764.0,114.0,4.0,0,0,0,0,0,1,1,0,0
444.0,764.0,124.0,4.0,0,0,0,0,0,0,1,0,0
234.0,764.0,334.0,4.0,0,1,0,0,0,0,1,0,0
234.0,754.0,334.0,14.0,0,1,0,0,0,0,1,1,1
234.0,194.0,334.0,574.0,0,0,0,0,0,0,0,1,1
234.0,164.0,334.0,604.0,0,0,0,0,0,0,0,1,1
244.0,4.0,324.0,764.0,0,0,0,0,1,0,0,0,2
494.0,14.0,74.0,754.0,0,0,0,1,1,1,0,0,3
494.0,134.0,74.0,634.0,0,0,0,1,1,1,0,0,3
494.0,464.0,74.0,304.0,0,0,0,0,0,1,0,0,3
484.0,654.0,84.0,114.0,1,0,0,0,0,1,1,0,0
164.0,654.0,404.0,114.0,0,0,0,0,0,0,1,0,0
64.0,654.0,504.0,114.0,0,0,0,0,0,0,1,0,0
4.0,644.0,564.0,124.0,0,0,0,0,0,0,1,1,1
4.0,534.0,564.0,234.0,0,0,0,0,0,0,1,1,1
4.0,504.0,564.0,264.0,0,0,0,0,0,0,0,1,1
4.0,414.0,564.0,354.0,0,0,0,0,0,0,0,1,1
14.0,394.0,554.0,374.0,0,0,1,0,1,0,0,1,2
104.0,394.0,464.0,374.0,0,0,1,0,1,0,0,1,2
264.0,394.0,304.0,374.0,0,0,1,0,1,0,0,1,2
294.0,394.0,274.0,374.0,0,0,1,0,1,0,0,0,2
364.0,394.0,204.0,374.0,0,0,0,0,1,0,0,0,2
444.0,394.0,124.0,374.0,0,0,0,0,1,0,0,0,2
564.0,404.0,4.0,364.0,0,0,0,0,1,1,0,0,3
564.0,494.0,4.0,274.0,0,0,0,0,1,1,0,0,3
564.0,514.0,4.0,254.0,0,0,0,0,0,1,0,0,3
554.0,524.0,14.0,244.0,1,0,0,0,0,1,1,0,0
354.0,524.0,214.0,244.0,1,0,0,0,0,1,1,0,0
4.0,514.0,564.0,254.0,0,0,0,0,0,0,1,1,1
14.0,114.0,554.0,654.0,0,0,1,0,1,0,0,1,2
64.0,114.0,504.0,654.0,0,0,1,0,1,0,0,1,2
254.0,114.0,314.0,654.0,0,0,0,0,1,0,0,0,2
564.0,124.0,4.0,644.0,0,0,0,0,1,1,0,0,3
564.0,644.0,4.0,124.0,0,0,0,0,0,1,0,0,3
564.0,694.0,4.0,74.0,1,0,0,0,0,1,0,0,3
554.0,694.0,14.0,74.0,1,0,0,0,0,1,1,0,0
344.0,694.0,224.0,74.0,1,0,0,0,0,0,1,0,0
324.0,694.0,244.0,74.0,1,0,0,0,0,0,1,0,0
94.0,694.0,474.0,74.0,1,0,0,0,0,0,1,0,0
4.0,684.0,564.0,84.0,0,0,0,0,0,0,1,1,1
14.0,664.0,554.0,104.0,0,0,1,0,1,0,1,1,2
104.0,664.0,464.0,104.0,0,0,1,0,1,0,1,1,2
114.0,664.0,454.0,104.0,0,0,1,0,1,0,1,1,2
164.0,664.0,404.0,104.0,0,0,1,0,1,0,1,1,2
564.0,674.0,4.0,94.0,0,0,0,0,1,1,0,0,3
564.0,704.0,4.0,64.0,0,0,0,0,0,1,0,0,3
554.0,764.0,14.0,4.0,0,0,0,0,0,1,1,0,0
494.0,764.0,74.0,4.0,0,0,0,0,0,1,1,0,0
94.0,754.0,474.0,14.0,0,1,0,0,0,0,1,1,1
94.0,424.0,474.0,344.0,0,1,0,0,0,0,0,1,1
94.0,124.0,474.0,644.0,0,0,0,0,0,0,0,1,1
94.0,34.0,474.0,734.0,0,0,0,0,0,0,0,1,1
104.0,4.0,464.0,764.0,0,0,0,0,1,0,0,1,2
164.0,4.0,404.0,764.0,0,0,0,0,1,0,0,0,2
174.0,4.0,394.0,764.0,0,0,0,0,1,0,0,0,2
374.0,14.0,194.0,754.0,0,0,0,1,1,1,0,0,3
374.0,54.0,194.0,714.0,0,0,0,1,1,1,0,0,3
374.0,474.0,194.0,294.0,0,0,0,0,0,1,0,0,3
384.0,554.0,184.0,214.0,0,0,1,0,1,0,0,0,2
424.0,554.0,144.0,214.0,0,0,1,0,1,0,0,0,2
484.0,554.0,84.0,214.0,0,0,1,0,1,0,0,0,2
564.0,564.0,4.0,204.0,0,0,0,0,0,1,0,0,3
554.0,624.0,14.0,144.0,1,0,0,0,0,1,1,0,0
484.0,624.0,84.0,144.0,0,0,0,0,0,1,1,0,0
274.0,624.0,294.0,144.0,0,0,0,0,0,0,1,0,0
154.0,614.0,414.0,154.0,0,1,0,0,0,0,1,1,1
154.0,484.0,414.0,284.0,0,1,0,0,0,0,0,1,1
164.0,174.0,404.0,594.0,0,0,1,0,1,0,0,1,2
184.0,174.0,384.0,594.0,0,0,1,0,1,0,0,1,2
254.0,174.0,314.0,594.0,0,0,1,0,1,0,0,1,2
344.0,174.0,224.0,594.0,0,0,1,0,1,0,0,1,2
564.0,184.0,4.0,584.0,0,0,0,0,1,1,0,0,3
564.0,484.0,4.0,284.0,0,0,0,0,0,1,0,0,3
564.0,504.0,4.0,264.0,0,0,0,0,0,1,0,0,3
564.0,524.0,4.0,244.0,0,0,0,0,0,1,0,0,3
564.0,534.0,4.0,234.0,0,0,0,0,0,1,0,0,3
564.0,564.0,4.0,204.0,0,0,0,0,0,1,0,0,3
564.0,724.0,4.0,44.0,0,0,0,0,0,1,0,0,3
554.0,764.0,14.0,4.0,0,0,0,0,0,1,1,0,0
224.0,764.0,344.0,4.0,0,0,0,0,0,0,1,0,0
184.0,764.0,384.0,4.0,0,0,0,0,0,0,1,0,0
124.0,754.0,444.0,14.0,0,1,0,0,0,0,1,1,1
124.0,604.0,444.0,164.0,0,1,0,0,0,0,1,1,1
124.0,434.0,444.0,334.0,0,1,0,0,0,0,0,1,1
124.0,384.0,444.0,384.0,0,1,0,0,0,0,0,1,1
124.0,4.0,444.0,764.0,0,0,0,0,0,0,0,1,1
134.0,4.0,434.0,764.0,0,0,0,0,1,0,0,1,2
284.0,14.0,284.0,754.0,0,0,0,1,1,1,0,0,3
284.0,274.0,284.0,494.0,0,0,0,1,1,1,0,0,3
284.0,284.0,284.0,484.0,0,0,0,1,1,1,0,0,3
284.0,634.0,284.0,134.0,0,0,0,0,0,1,0,0,3
274.0,764.0,294.0,4.0,0,0,0,0,0,1,1,0,0
154.0,754.0,414.0,14.0,0,1,0,0,0,0,1,1,1
154.0,574.0,414.0,194.0,0,1,0,0,0,0,1,1,1
154.0,84.0,414.0,684.0,0,0,0,0,0,0,0,1,1
164.0,4.0,404.0,764.0,0,0,0,0,1,0,0,1,2
284.0,4.0,284.0,764.0,0,0,0,0,1,0,0,0,2
564.0,14.0,4.0,754.0,0,0,0,0,1,1,0,0,3
564.0,134.0,4.0,634.0,0,0,0,0,1,1,0,0,3
564.0,214.0,4.0,554.0,0,0,0,0,1,1,0,0,3
564.0,284.0,4.0,484.0,0,0,0,0,0,1,0,0,3
564.0,414.0,4.0,354.0,0,0,0,0,0,1,0,0,3
564.0,484.0,4.0,284.0,0,0,0,0,0,1,0,0,3
554.0,494.0,14.0,274.0,1,0,0,0,0,1,1,0,0
434.0,494.0,134.0,274.0,1,0,0,0,0,1,1,0,0
224.0,494.0,344.0,274.0,1,0,0,0,0,0,1,0,0
4.0,484.0,564.0,284.0,0,0,0,0,0,0,1,1,1
4.0,404.0,564.0,364.0,0,0,0,0,0,0,1,1,1
4.0,374.0,564.0,394.0,0,0,0,0,0,0,1,1,1
14.0,4.0,554.0,764.0,0,0,0,0,1,0,0,1,2
184.0,4.0,384.0,764.0,0,0,0,0,1,0,0,1,2
324.0,4.0,244.0,764.0,0,0,0,0,1,0,0,0,2
434.0,14.0,134.0,754.0,0,0,0,1,1,1,0,0,3
434.0,74.0,134.0,694.0,0,0,0,1,1,1,0,0,3
434.0,124.0,134.0,644.0,0,0,0,1,1,1,0,0,3
434.0,274.0,134.0,494.0,0,0,0,1,0,1,0,0,3
434.0,594.0,134.0,174.0,0,0,0,1,0,1,0,0,3
434.0,634.0,134.0,134.0,0,0,0,1,0,1,0,0,3
434.0,704.0,134.0,64.0,0,0,0,0,0,1,0,0,3
424.0,764.0,144.0,4.0,0,0,0,0,0,1,1,0,0
254.0,764.0,314.0,4.0,0,0,0,0,0,0,1,0,0
104.0,764.0,464.0,4.0,0,0,0,0,0,0,1,0,0
4.0,754.0,564.0,14.0,0,0,0,0,0,0,1,1,1
4.0,734.0,564.0,34.0,0,0,0,0,0,0,1,1,1
4.0,724.0,564.0,44.0,0,0,0,0,0,0,1,1,1
4.0,384.0,564.0,384.0,0,0,0,0,0,0,0,1,1
14.0,274.0,554.0,494.0,0,0,1,0,1,0,0,1,2
194.0,274.0,374.0,494.0,0,0,1,0,1,0,0,1,2
504.0,274.0,64.0,494.0,0,0,0,0,1,0,0,0,2
544.0,274.0,24.0,494.0,0,0,0,0,1,0,0,0,2
564.0,284.0,4.0,484.0,0,0,0,0,1,1,0,0,3
564.0,334.0,4.0,434.0,0,0,0,0,1,1,0,0,3
564.0,534.0,4.0,234.0,0,0,0,0,0,1,0,0,3
564.0,554.0,4.0,214.0,0,0,0,0,0,1,0,0,3
554.0,764.0,14.0,4.0,0,0,0,0,0,1,1,0,0
284.0,764.0,284.0,4.0,0,0,0,0,0,0,1,0,0
184.0,754.0,384.0,14.0,0,1,0,0,0,0,1,1,1
184.0,714.0,384.0,54.0,0,1,0,0,0,0,1,1,1
184.0,614.0,384.0,154.0,0,1,0,0,0,0,1,1,1
184.0,604.0,384.0,164.0,0,1,0,0,0,0,1,1,1
184.0,484.0,384.0,284.0,0,1,0,0,0,0,1,1,1
194.0,4.0,374.0,764.0,0,0,0,0,1,0,0,1,2
284.0,4.0,284.0,764.0,0,0,0,0,1,0,0,1,2
364.0,14.0,204.0,754.0,0,0,0,1,1,1,0,0,3
364.0,144.0,204.0,624.0,0,0,0,1,1,1,0,0,3
364.0,314.0,204.0,454.0,0,0,0,0,1,1,0,0,3
364.0,424.0,204.0,344.0,0,0,0,0,0,1,0,0,3
364.0,464.0,204.0,304.0,0,0,0,0,0,1,0,0,3
364.0,654.0,204.0,114.0,0,0,0,0,0,1,0,0,3
354.0,764.0,214.0,4.0,0,0,0,0,0,1,1,0,0
324.0,764.0,244.0,4.0,0,0,0,0,0,1,1,0,0
214.0,764.0,354.0,4.0,0,0,0,0,0,0,1,0,0
184.0,764.0,384.0,4.0,0,0,0,0,0,0,1,0,0
84.0,764.0,484.0,4.0,0,0,0,0,0,0,1,0,0
44.0,764.0,524.0,4.0,0,0,0,0,0,0,1,0,0
34.0,754.0,534.0,14.0,0,1,0,0,0,0,1,1,1
34.0,544.0,534.0,224.0,0,1,0,0,0,0,1,1,1
34.0,504.0,534.0,264.0,0,1,0,0,0,0,1,1,1
44.0,4.0,524.0,764.0,0,0,0,0,1,0,0,1,2
54.0,4.0,514.0,764.0,0,0,0,0,1,0,0,1,2
154.0,4.0,414.0,764.0,0,0,0,0,1,0,0,0,2
214.0,14.0,354.0,754.0,0,0,0,1,1,1,0,0,3
214.0,164.0,354.0,604.0,0,0,0,1,1,1,0,0,3
214.0,354.0,354.0,414.0,0,0,0,1,1,1,0,0,3
214.0,654.0,354.0,114.0,0,0,0,1,0,1,0,0,3
214.0,664.0,354.0,104.0,0,0,0,1,0,1,0,0,3
214.0,724.0,354.0,44.0,0,0,0,0,0,1,0,0,3
204.0,764.0,364.0,4.0,0,0,0,0,0,1,1,0,0
154.0,764.0,414.0,4.0,0,0,0,0,0,1,1,0,0
104.0,754.0,464.0,14.0,0,1,0,0,0,1,1,1,1
104.0,94.0,464.0,674.0,0,0,0,0,0,0,0,1,1
114.0,4.0,454.0,764.0,0,0,0,0,1,0,0,1,2
164.0,4.0,404.0,764.0,0,0,0,0,1,0,0,1,2
234.0,4.0,334.0,764.0,0,0,0,0,1,0,0,0,2
314.0,4.0,254.0,764.0,0,0,0,0,1,0,0,0,2
564.0,14.0,4.0,754.0,0,0,0,0,1,1,0,0,3
564.0,34.0,4.0,734.0,0,0,0,0,1,1,0,0,3
564.0,44.0,4.0,724.0,0,0,0,0,1,1,0,0,3
564.0,174.0,4.0,594.0,0,0,0,0,1,1,0,0,3
564.0,354.0,4.0,414.0,0,0,0,0,0,1,0,0,3
554.0,524.0,14.0,244.0,1,0,0,0,0,1,1,0,0
444.0,524.0,124.0,244.0,1,0,0,0,0,1,1,0,0
94.0,524.0,474.0,244.0,1,0,0,0,0,0,1,0,0
4.0,514.0,564.0,254.0,0,0,0,0,0,0,1,1,1
4.0,234.0,564.0,534.0,0,0,0,0,0,0,0,1,1
14.0,194.0,554.0,574.0,0,0,1,0,1,0,0,1,2
54.0,194.0,514.0,574.0,0,0,1,0,1,0,0,1,2
114.0,194.0,454.0,574.0,0,0,1,0,1,0,0,1,2
404.0,194.0,164.0,574.0,0,0,0,0,1,0,0,0,2
414.0,194.0,154.0,574.0,0,0,0,0,1,0,0,0,2
464.0,194.0,104.0,574.0,0,0,0,0,1,0,0,0,2
564.0,204.0,4.0,564.0,0,0,0,0,1,1,0,0,3
564.0,244.0,4.0,524.0,0,0,0,0,1,1,0,0,3
564.0,594.0,4.0,174.0,0,0,0,0,0,1,0,0,3
564.0,604.0,4.0,164.0,0,0,0,0,0,1,0,0,3
554.0,764.0,14.0,4.0,0,0,0,0,0,1,1,0,0
394.0,764.0,174.0,4.0,0,0,0,0,0,1,1,0,0
314.0,764.0,254.0,4.0,0,0,0,0,0,0,1,0,0
254.0,764.0,314.0,4.0,0,0,0,0,0,0,1,0,0
164.0,764.0,404.0,4.0,0,0,0,0,0,0,1,0,0
54.0,754.0,514.0,14.0,0,1,0,0,0,0,1,1,1
54.0,464.0,514.0,304.0,0,1,0,0,0,0,0,1,1
54.0,374.0,514.0,394.0,0,1,0,0,0,0,0,1,1
54.0,334.0,514.0,434.0,0,1,0,0,0,0,0,1,1
54.0,114.0,514.0,654.0,0,1,0,0,0,0,0,1,1
64.0,4.0,504.0,764.0,0,0,0,0,1,0,0,1,2
94.0,4.0,474.0,764.0,0,0,0,0,1,0,0,1,2
204.0,14.0,364.0,754.0,0,0,0,1,1,1,0,0,3
204.0,684.0,364.0,84.0,0,0,0,0,0,1,0,0,3
194.0,764.0,374.0,4.0,0,0,0,0,0,1,1,0,0
124.0,764.0,444.0,4.0,0,0,0,0,0,1,1,0,0
54.0,764.0,514.0,4.0,0,0,0,0,0,0,1,0,0
4.0,754.0,564.0,14.0,0,0,0,0,0,0,1,1,1
4.0,724.0,564.0,44.0,0,0,0,0,0,0,1,1,1
4.0,614.0,564.0,154.0,0,0,0,0,0,0,1,1,1
4.0,394.0,564.0,374.0,0,0,0,0,0,0,1,1,1
14.0,334.0,554.0,434.0,0,0,1,0,1,0,0,1,2
94.0,334.0,474.0,434.0,0,0,1,0,1,0,0,1,2
224.0,334.0,344.0,434.0,0,0,1,0,1,0,0,0,2
314.0,334.0,254.0,434.0,0,0,1,0,1,0,0,0,2
534.0,334.0,34.0,434.0,0,0,0,0,1,0,0,0,2
564.0,344.0,4.0,424.0,1,0,0,0,1,1,0,0,3
554.0,344.0,14.0,424.0,1,0,0,0,1,1,1,0,0
164.0,344.0,404.0,424.0,0,0,0,0,1,1,1,0,0
4.0,334.0,564.0,434.0,0,0,0,0,0,0,1,1,1
4.0,244.0,564.0,524.0,0,0,0,0,0,0,0,1,1
4.0,214.0,564.0,554.0,0,0,0,0,0,0,0,1,1
14.0,4.0,554.0,764.0,0,0,0,0,1,0,0,1,2
314.0,4.0,254.0,764.0,0,0,0,0,1,0,0,1,2
374.0,14.0,194.0,754.0,0,0,0,1,1,1,0,0,3
374.0,554.0,194.0,214.0,0,0,0,1,0,1,0,0,3
364.0,764.0,204.0,4.0,0,0,0,0,0,1,1,0,0
334.0,764.0,234.0,4.0,0,0,0,0,0,1,1,0,0
324.0,764.0,244.0,4.0,0,0,0,0,0,1,1,0,0
214.0,764.0,354.0,4.0,0,0,0,0,0,0,1,0,0
74.0,754.0,494.0,14.0,0,1,0,0,0,0,1,1,1
74.0,644.0,494.0,124.0,0,1,0,0,0,0,1,1,1
74.0,514.0,494.0,254.0,0,1,0,0,0,0,1,1,1
74.0,494.0,494.0,274.0,0,1,0,0,0,0,1,1,1
84.0,414.0,484.0,354.0,0,0,1,0,1,0,1,1,2
504.0,404.0,64.0,364.0,0,1,0,0,0,0,0,1,1
494.0,54.0,74.0,714.0,1,0,0,0,0,0,1,1,0
484.0,54.0,84.0,714.0,1,0,0,0,0,0,1,1,0
434.0,54.0,134.0,714.0,1,0,0,0,0,0,1,1,0
84.0,54.0,484.0,714.0,1,0,0,0,0,0,1,0,0
4.0,44.0,564.0,724.0,0,0,0,0,0,0,0,1,1
14.0,4.0,554.0,764.0,0,0,0,0,1,0,0,1,2
74.0,4.0,494.0,764.0,0,0,0,0,1,0,0,1,2
114.0,4.0,454.0,764.0,0,0,0,0,1,0,0,1,2
204.0,4.0,364.0,764.0,0,0,0,0,1,0,0,1,2
324.0,4.0,244.0,764.0,0,0,0,0,1,0,0,1,2
564.0,14.0,4.0,754.0,0,0,0,0,1,1,0,0,3
564.0,144.0,4.0,624.0,0,0,0,0,0,1,0,0,3
554.0,164.0,14.0,604.0,1,0,0,0,0,1,1,0,0
524.0,164.0,44.0,604.0,1,0,0,0,0,1,1,0,0
484.0,164.0,84.0,604.0,1,0,0,0,0,1,1,0,0
234.0,164.0,334.0,604.0,0,0,0,0,0,1,1,0,0
214.0,164.0,354.0,604.0,0,0,0,0,0,1,1,0,0
204.0,164.0,364.0,604.0,0,0,0,0,0,1,1,0,0
194.0,164.0,374.0,604.0,0,0,0,0,0,1,1,0,0
4.0,154.0,564.0,614.0,0,0,0,0,0,0,1,1,1
4.0,24.0,564.0,744.0,0,0,0,0,0,0,1,1,1
14.0,4.0,554.0,764.0,0,0,0,0,1,0,1,1,2
204.0,4.0,364.0,764.0,0,0,0,0,1,0,1,1,2
454.0,4.0,114.0,764.0,0,0,0,0,1,0,0,1,2
514.0,14.0,54.0,754.0,0,0,0,1,1,1,0,0,3
514.0,74.0,54.0,694.0,0,0,0,1,1,1,0,0,3
514.0,484.0,54.0,284.0,0,0,0,1,0,1,0,0,3
504.0,764.0,64.0,4.0,0,0,0,0,0,1,1,0,0
444.0,764.0,124.0,4.0,0,0,0,0,0,1,1,0,0
384.0,764.0,184.0,4.0,0,0,0,0,0,1,1,0,0
264.0,764.0,304.0,4.0,0,0,0,0,0,0,1,0,0
134.0,754.0,434.0,14.0,0,1,0,0,0,0,1,1,1
134.0,724.0,434.0,44.0,0,1,0,0,0,0,1,1,1
134.0,564.0,434.0,204.0,0,1,0,0,0,0,1,1,1
134.0,454.0,434.0,314.0,0,0,0,0,0,0,1,1,1
134.0,354.0,434.0,414.0,0,0,0,0,0,0,0,1,1
134.0,284.0,434.0,484.0,0,0,0,0,0,0,0,1,1
134.0,254.0,434.0,514.0,0,0,0,0,0,0,0,1,1
144.0,4.0,424.0,764.0,0,0,0,0,1,0,0,1,2
314.0,4.0,254.0,764.0,0,0,0,0,1,0,0,1,2
464.0,14.0,104.0,754.0,0,0,0,1,1,1,0,0,3
464.0,444.0,104.0,324.0,0,0,0,1,0,1,0,0,3
454.0,764.0,114.0,4.0,0,0,0,0,0,1,1,0,0
4.0,754.0,564.0,14.0,0,0,0,0,0,0,1,1,1
14.0,404.0,554.0,364.0,0,0,1,0,1,0,0,1,2
34.0,404.0,534.0,364.0,0,0,1,0,1,0,0,1,2
274.0,404.0,294.0,364.0,0,0,1,0,1,0,0,1,2
564.0,414.0,4.0,354.0,0,0,0,0,1,1,0,0,3
554.0,764.0,14.0,4.0,0,0,0,0,0,1,1,0,0
404.0,764.0,164.0,4.0,0,0,0,0,0,1,1,0,0
324.0,764.0,244.0,4.0,0,0,0,0,0,1,1,0,0
44.0,754.0,524.0,14.0,0,1,0,0,0,0,1,1,1
44.0,544.0,524.0,224.0,0,1,0,0,0,0,1,1,1
44.0,504.0,524.0,264.0,0,1,0,0,0,0,1,1,1
44.0,354.0,524.0,414.0,0,0,0,0,0,0,0,1,1
44.0,304.0,524.0,464.0,0,0,0,0,0,0,0,1,1
44.0,294.0,524.0,474.0,0,0,0,0,0,0,0,1,1
44.0,154.0,524.0,614.0,0,0,0,0,0,0,0,1,1
44.0,124.0,524.0,644.0,0,0,0,0,0,0,0,1,1
44.0,94.0,524.0,674.0,0,0,0,0,0,0,0,1,1
54.0,4.0,514.0,764.0,0,0,0,0,1,0,0,1,2
164.0,4.0,404.0,764.0,0,0,0,0,1,0,0,1,2
244.0,4.0,324.0,764.0,0,0,0,0,1,0,0,1,2
434.0,14.0,134.0,754.0,0,0,0,1,1,1,0,0,3
434.0,34.0,134.0,734.0,0,0,0,1,1,1,0,0,3
434.0,164.0,134.0,604.0,0,0,0,1,1,1,0,0,3
434.0,594.0,134.0,174.0,0,0,0,0,0,1,0,0,3
424.0,764.0,144.0,4.0,0,0,0,0,0,1,1,0,0
334.0,764.0,234.0,4.0,0,0,0,0,0,1,1,0,0
204.0,754.0,364.0,14.0,0,1,0,0,0,0,1,1,1
204.0,664.0,364.0,104.0,0,1,0,0,0,0,1,1,1
204.0,374.0,364.0,394.0,0,1,0,0,0,0,1,1,1
214.0,4.0,354.0,764.0,0,0,0,0,1,0,0,1,2
434.0,14.0,134.0,754.0,0,0,0,1,1,1,0,0,3
434.0,54.0,134.0,714.0,0,0,0,1,1,1,0,0,3
434.0,154.0,134.0,614.0,0,0,0,1,1,1,0,0,3
434.0,224.0,134.0,544.0,0,0,0,1,1,1,0,0,3
434.0,554.0,134.0,214.0,0,0,0,1,0,1,0,0,3
424.0,764.0,144.0,4.0,0,0,0,0,0,1,1,0,0
404.0,764.0,164.0,4.0,0,0,0,0,0,1,1,0,0
374.0,764.0,194.0,4.0,0,0,0,0,0,1,1,0,0
304.0,764.0,264.0,4.0,0,0,0,0,0,1,1,0,0
214.0,754.0,354.0,14.0,0,1,0,0,0,0,1,1,1
214.0,604.0,354.0,164.0,0,1,0,0,0,0,1,1,1
214.0,354.0,354.0,414.0,0,1,0,0,0,0,1,1,1
214.0,274.0,354.0,494.0,0,0,0,0,0,0,1,1,1
214.0,234.0,354.0,534.0,0,0,0,0,0,0,0,1,1
204.0,224.0,364.0,544.0,1,0,0,0,0,0,1,0,0
154.0,224.0,414.0,544.0,1,0,0,0,0,0,1,0,0
4.0,214.0,564.0,554.0,0,0,0,0,0,0,0,1,1
4.0,24.0,564.0,744.0,0,0,0,0,0,0,0,1,1
14.0,4.0,554.0,764.0,0,0,0,0,1,0,0,1,2
44.0,4.0,524.0,764.0,0,0,0,0,1,0,0,1,2
64.0,4.0,504.0,764.0,0,0,0,0,1,0,0,1,2
424.0,4.0,144.0,764.0,0,0,0,0,1,0,0,0,2
444.0,4.0,124.0,764.0,0,0,0,0,1,0,0,0,2
524.0,4.0,44.0,764.0,0,0,0,0,1,0,0,0,2
534.0,14.0,34.0,754.0,0,0,0,1,1,1,0,0,3
534.0,204.0,34.0,564.0,0,0,0,1,1,1,0,0,3
534.0,234.0,34.0,534.0,0,0,0,1,1,1,0,0,3
534.0,344.0,34.0,424.0,0,0,0,1,0,1,0,0,3
534.0,374.0,34.0,394.0,0,0,0,1,0,1,0,0,3
524.0,764.0,44.0,4.0,0,0,0,0,0,1,1,0,0
294.0,754.0,274.0,14.0,0,1,0,0,0,0,1,1,1
294.0,574.0,274.0,194.0,0,1,0,0,0,0,1,1,1
294.0,184.0,274.0,584.0,0,0,0,0,0,0,0,1,1
294.0,104.0,274.0,664.0,0,0,0,0,0,0,0,1,1
304.0,4.0,264.0,764.0,0,0,0,0,1,0,0,1,2
384.0,14.0,184.0,754.0,0,0,0,1,1,1,0,1,3
384.0,244.0,184.0,524.0,0,0,0,1,1,1,0,1,3
384.0,564.0,184.0,204.0,0,0,0,1,1,1,0,0,3
374.0,764.0,194.0,4.0,0,0,0,0,0,1,1,0,0
364.0,754.0,204.0,14.0,0,1,0,0,0,1,1,1,1
364.0,614.0,204.0,154.0,0,1,0,0,0,1,1,1,1
364.0,264.0,204.0,504.0,0,0,0,0,0,0,1,1,1
364.0,174.0,204.0,594.0,0,0,0,0,0,0,1,1,1
364.0,34.0,204.0,734.0,0,0,0,0,0,0,0,1,1
364.0,14.0,204.0,754.0,0,0,0,0,0,0,0,1,1
374.0,4.0,194.0,764.0,0,0,0,0,1,0,0,1,2
564.0,14.0,4.0,754.0,0,0,0,0,1,1,0,0,3
564.0,254.0,4.0,514.0,0,0,0,0,1,1,0,0,3
554.0,744.0,14.0,24.0,1,0,0,0,0,1,1,0,0
534.0,744.0,34.0,24.0,1,0,0,0,0,1,1,0,0
74.0,744.0,494.0,24.0,0,0,0,0,0,0,1,0,0
4.0,734.0,564.0,34.0,0,0,0,0,0,0,1,1,1
14.0,634.0,554.0,134.0,0,0,1,0,1,0,1,1,2
74.0,634.0,494.0,134.0,0,0,1,0,1,0,1,1,2
214.0,634.0,354.0,134.0,0,0,1,0,1,0,1,1,2
564.0,644.0,4.0,124.0,0,0,0,0,1,1,0,1,3
554.0,664.0,14.0,104.0,1,0,0,0,1,1,1,1,0
464.0,664.0,104.0,104.0,1,0,0,0,1,1,1,1,0
364.0,664.0,204.0,104.0,1,0,0,0,1,1,1,1,0
